"schema_name","table_name","approx_rows","column_id","column_name","sql_type","max_length","precision","scale","is_nullable"
"dbo","_AccumRg3130",178739,6,"_Fld3132_TYPE","binary",1,0,0,0
"dbo","_AccumRg3130",178739,7,"_Fld3132_RTRef","binary",4,0,0,0
"dbo","_AccumRg3130",178739,8,"_Fld3132_RRRef","binary",16,0,0,0
"dbo","_AccumRg3130",178739,9,"_Fld3133RRef","binary",16,0,0,0
"dbo","_AccumRg3130",178739,10,"_Fld3134RRef","binary",16,0,0,0
"dbo","_AccumRg3130",178739,11,"_Fld3135RRef","binary",16,0,0,0
"dbo","_AccumRg3130",178739,12,"_Fld3136RRef","binary",16,0,0,0
"dbo","_AccumRg3130",178739,13,"_Fld3137_TYPE","binary",1,0,0,0
"dbo","_AccumRg3130",178739,14,"_Fld3137_RTRef","binary",4,0,0,0
"dbo","_AccumRg3130",178739,15,"_Fld3137_RRRef","binary",16,0,0,0
"dbo","_AccumRg3130",178739,16,"_Fld3138RRef","binary",16,0,0,0
"dbo","_AccumRg3130",178739,17,"_Fld3139RRef","binary",16,0,0,0
"dbo","_AccumRg3130",178739,18,"_Fld3140","numeric",9,15,3,0
"dbo","_AccumRg3130",178739,19,"_Fld3141","numeric",9,15,2,0
"dbo","_AccumRg3130",178739,20,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3158",271849,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3158",271849,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3158",271849,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3158",271849,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3158",271849,6,"_Fld3159RRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,7,"_Fld3160RRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,8,"_Fld3161RRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,9,"_Fld3162_TYPE","binary",1,0,0,0
"dbo","_AccumRg3158",271849,10,"_Fld3162_RTRef","binary",4,0,0,0
"dbo","_AccumRg3158",271849,11,"_Fld3162_RRRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,12,"_Fld3163RRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,13,"_Fld3164RRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,14,"_Fld5972RRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,15,"_Fld3165RRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,16,"_Fld3166_TYPE","binary",1,0,0,0
"dbo","_AccumRg3158",271849,17,"_Fld3166_RTRef","binary",4,0,0,0
"dbo","_AccumRg3158",271849,18,"_Fld3166_RRRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,19,"_Fld3167_TYPE","binary",1,0,0,0
"dbo","_AccumRg3158",271849,20,"_Fld3167_RTRef","binary",4,0,0,0
"dbo","_AccumRg3158",271849,21,"_Fld3167_RRRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,22,"_Fld8015RRef","binary",16,0,0,0
"dbo","_AccumRg3158",271849,23,"_Fld3168","numeric",9,15,3,0
"dbo","_AccumRg3158",271849,24,"_Fld3169","numeric",9,15,2,0
"dbo","_AccumRg3158",271849,25,"_Fld4948","numeric",9,15,2,0
"dbo","_AccumRg3158",271849,26,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3158",271849,27,"_DimHash","numeric",9,10,0,0
"dbo","_AccumRg3191",388874,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3191",388874,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3191",388874,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3191",388874,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3191",388874,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3191",388874,6,"_Fld3192_TYPE","binary",1,0,0,0
"dbo","_AccumRg3191",388874,7,"_Fld3192_RTRef","binary",4,0,0,0
"dbo","_AccumRg3191",388874,8,"_Fld3192_RRRef","binary",16,0,0,0
"dbo","_AccumRg3191",388874,9,"_Fld3193RRef","binary",16,0,0,0
"dbo","_AccumRg3191",388874,10,"_Fld3194","numeric",9,15,2,0
"dbo","_AccumRg3191",388874,11,"_Fld3195","numeric",9,15,2,0
"dbo","_AccumRg3191",388874,12,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3206",25914,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3206",25914,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3206",25914,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3206",25914,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3206",25914,6,"_Fld3207RRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,7,"_Fld3208RRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,8,"_Fld3209RRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,9,"_Fld3210RRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,10,"_Fld3211_TYPE","binary",1,0,0,0
"dbo","_AccumRg3206",25914,11,"_Fld3211_RTRef","binary",4,0,0,0
"dbo","_AccumRg3206",25914,12,"_Fld3211_RRRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,13,"_Fld3212RRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,14,"_Fld3213","binary",1,0,0,0
"dbo","_AccumRg3206",25914,15,"_Fld3214","numeric",5,5,2,0
"dbo","_AccumRg3206",25914,16,"_Fld3215RRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,17,"_Fld8017_TYPE","binary",1,0,0,0
"dbo","_AccumRg3206",25914,18,"_Fld8017_RTRef","binary",4,0,0,0
"dbo","_AccumRg3206",25914,19,"_Fld8017_RRRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,20,"_Fld8018RRef","binary",16,0,0,0
"dbo","_AccumRg3206",25914,21,"_Fld8019","nvarchar",40,0,0,0
"dbo","_AccumRg3206",25914,22,"_Fld8020","numeric",9,15,2,0
"dbo","_AccumRg3206",25914,23,"_Fld3216","numeric",9,15,2,0
"dbo","_AccumRg3206",25914,24,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3206",25914,25,"_DimHash","numeric",9,10,0,0
"dbo","_AccumRg3233",545386,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3233",545386,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3233",545386,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3233",545386,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3233",545386,6,"_Fld3234RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,7,"_Fld3236RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,8,"_Fld3239RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,9,"_Fld3235_TYPE","binary",1,0,0,0
"dbo","_AccumRg3233",545386,10,"_Fld3235_RTRef","binary",4,0,0,0
"dbo","_AccumRg3233",545386,11,"_Fld3235_RRRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,12,"_Fld3243RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,13,"_Fld3244RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,14,"_Fld3237RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,15,"_Fld3240_TYPE","binary",1,0,0,0
"dbo","_AccumRg3233",545386,16,"_Fld3240_RTRef","binary",4,0,0,0
"dbo","_AccumRg3233",545386,17,"_Fld3240_RRRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,18,"_Fld3241RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,19,"_Fld3238RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,20,"_Fld8024RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,21,"_Fld3242_TYPE","binary",1,0,0,0
"dbo","_AccumRg3233",545386,22,"_Fld3242_RTRef","binary",4,0,0,0
"dbo","_AccumRg3233",545386,23,"_Fld3242_RRRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,24,"_Fld8025RRef","binary",16,0,0,0
"dbo","_AccumRg3233",545386,25,"_Fld3245","numeric",9,15,3,0
"dbo","_AccumRg3233",545386,26,"_Fld3249","numeric",9,15,2,0
"dbo","_AccumRg3233",545386,27,"_Fld3246","numeric",9,15,2,0
"dbo","_AccumRg3233",545386,28,"_Fld3247","numeric",9,15,2,0
"dbo","_AccumRg3233",545386,29,"_Fld3248","numeric",9,15,2,0
"dbo","_AccumRg3233",545386,30,"_Fld8026","numeric",9,15,2,0
"dbo","_AccumRg3233",545386,31,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3233",545386,32,"_DimHash","numeric",9,10,0,0
"dbo","_AccumRg3276",3239,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3276",3239,2,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3276",3239,3,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3276",3239,4,"_Active","binary",1,0,0,0
"dbo","_AccumRg3276",3239,5,"_Fld3277RRef","binary",16,0,0,0
"dbo","_AccumRg3276",3239,6,"_Fld3278RRef","binary",16,0,0,0
"dbo","_AccumRg3276",3239,7,"_Fld3279","numeric",5,3,0,0
"dbo","_AccumRg3276",3239,8,"_Fld3280","numeric",5,5,2,0
"dbo","_AccumRg3276",3239,9,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3290",1,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3290",1,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3290",1,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3290",1,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3290",1,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3290",1,6,"_RecordKind","numeric",5,1,0,0
"dbo","_AccumRg3290",1,7,"_Fld3291RRef","binary",16,0,0,0
"dbo","_AccumRg3290",1,8,"_Fld3292RRef","binary",16,0,0,0
"dbo","_AccumRg3290",1,9,"_Fld3293","datetime2",6,19,0,0
"dbo","_AccumRg3290",1,10,"_Fld3294_TYPE","binary",1,0,0,0
"dbo","_AccumRg3290",1,11,"_Fld3294_RTRef","binary",4,0,0,0
"dbo","_AccumRg3290",1,12,"_Fld3294_RRRef","binary",16,0,0,0
"dbo","_AccumRg3290",1,13,"_Fld3295","numeric",9,15,2,0
"dbo","_AccumRg3290",1,14,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3299",1,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3299",1,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3299",1,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3299",1,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3299",1,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3299",1,6,"_RecordKind","numeric",5,1,0,0
"dbo","_AccumRg3299",1,7,"_Fld3300RRef","binary",16,0,0,0
"dbo","_AccumRg3299",1,8,"_Fld3301RRef","binary",16,0,0,0
"dbo","_AccumRg3299",1,9,"_Fld3302RRef","binary",16,0,0,0
"dbo","_AccumRg3299",1,10,"_Fld3303","numeric",9,15,3,0
"dbo","_AccumRg3299",1,11,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3305",767056,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3305",767056,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3305",767056,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3305",767056,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3305",767056,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3305",767056,6,"_RecordKind","numeric",5,1,0,0
"dbo","_AccumRg3305",767056,7,"_Fld3306RRef","binary",16,0,0,0
"dbo","_AccumRg3305",767056,8,"_Fld3307_TYPE","binary",1,0,0,0
"dbo","_AccumRg3305",767056,9,"_Fld3307_RTRef","binary",4,0,0,0
"dbo","_AccumRg3305",767056,10,"_Fld3307_RRRef","binary",16,0,0,0
"dbo","_AccumRg3305",767056,11,"_Fld3308_TYPE","binary",1,0,0,0
"dbo","_AccumRg3305",767056,12,"_Fld3308_RTRef","binary",4,0,0,0
"dbo","_AccumRg3305",767056,13,"_Fld3308_RRRef","binary",16,0,0,0
"dbo","_AccumRg3305",767056,14,"_Fld3309RRef","binary",16,0,0,0
"dbo","_AccumRg3305",767056,15,"_Fld3310RRef","binary",16,0,0,0
"dbo","_AccumRg3305",767056,16,"_Fld3311","numeric",9,15,3,0
"dbo","_AccumRg3305",767056,17,"_Fld3312","numeric",9,10,2,0
"dbo","_AccumRg3305",767056,18,"_Fld9180","numeric",9,15,2,0
"dbo","_AccumRg3305",767056,19,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3319",2715,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3319",2715,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3319",2715,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3319",2715,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3319",2715,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3319",2715,6,"_RecordKind","numeric",5,1,0,0
"dbo","_AccumRg3319",2715,7,"_Fld3320RRef","binary",16,0,0,0
"dbo","_AccumRg3319",2715,8,"_Fld3321RRef","binary",16,0,0,0
"dbo","_AccumRg3319",2715,9,"_Fld3322_TYPE","binary",1,0,0,0
"dbo","_AccumRg3319",2715,10,"_Fld3322_RTRef","binary",4,0,0,0
"dbo","_AccumRg3319",2715,11,"_Fld3322_RRRef","binary",16,0,0,0
"dbo","_AccumRg3319",2715,12,"_Fld3323RRef","binary",16,0,0,0
"dbo","_AccumRg3319",2715,13,"_Fld3324","numeric",9,15,3,0
"dbo","_AccumRg3319",2715,14,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3326",119,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3326",119,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3326",119,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3326",119,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3326",119,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3326",119,6,"_RecordKind","numeric",5,1,0,0
"dbo","_AccumRg3326",119,7,"_Fld3327RRef","binary",16,0,0,0
"dbo","_AccumRg3326",119,8,"_Fld3328RRef","binary",16,0,0,0
"dbo","_AccumRg3326",119,9,"_Fld3329RRef","binary",16,0,0,0
"dbo","_AccumRg3326",119,10,"_Fld3330RRef","binary",16,0,0,0
"dbo","_AccumRg3326",119,11,"_Fld3331RRef","binary",16,0,0,0
"dbo","_AccumRg3326",119,12,"_Fld3332RRef","binary",16,0,0,0
"dbo","_AccumRg3326",119,13,"_Fld3333","numeric",9,15,3,0
"dbo","_AccumRg3326",119,14,"_Fld3334","numeric",9,15,2,0
"dbo","_AccumRg3326",119,15,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg3336",7236853,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg3336",7236853,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg3336",7236853,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg3336",7236853,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg3336",7236853,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg3336",7236853,6,"_RecordKind","numeric",5,1,0,0
"dbo","_AccumRg3336",7236853,7,"_Fld3337_TYPE","binary",1,0,0,0
"dbo","_AccumRg3336",7236853,8,"_Fld3337_RTRef","binary",4,0,0,0
"dbo","_AccumRg3336",7236853,9,"_Fld3337_RRRef","binary",16,0,0,0
"dbo","_AccumRg3336",7236853,10,"_Fld3338_TYPE","binary",1,0,0,0
"dbo","_AccumRg3336",7236853,11,"_Fld3338_RTRef","binary",4,0,0,0
"dbo","_AccumRg3336",7236853,12,"_Fld3338_RRRef","binary",16,0,0,0
"dbo","_AccumRg3336",7236853,13,"_Fld3339","numeric",9,15,3,0
"dbo","_AccumRg3336",7236853,14,"_Fld3340","numeric",9,15,3,0
"dbo","_AccumRg3336",7236853,15,"_Fld3341","numeric",9,10,0,0
"dbo","_AccumRg3336",7236853,16,"_Fld3342","numeric",9,10,0,0
"dbo","_AccumRg3336",7236853,17,"_Fld3343","numeric",9,15,2,0
"dbo","_AccumRg3336",7236853,18,"_Fld3344","numeric",9,15,2,0
"dbo","_AccumRg3336",7236853,19,"_Fld3345","numeric",9,10,0,0
"dbo","_AccumRg3336",7236853,20,"_Fld3346","numeric",9,10,0,0
"dbo","_AccumRg3336",7236853,21,"_Fld3347","numeric",9,10,0,0
"dbo","_AccumRg3336",7236853,22,"_Fld3348RRef","binary",16,0,0,0
"dbo","_AccumRg3336",7236853,23,"_Fld3349RRef","binary",16,0,0,0
"dbo","_AccumRg3336",7236853,24,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg7425",16,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg7425",16,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg7425",16,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg7425",16,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg7425",16,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg7425",16,6,"_RecordKind","numeric",5,1,0,0
"dbo","_AccumRg7425",16,7,"_Fld7426_TYPE","binary",1,0,0,0
"dbo","_AccumRg7425",16,8,"_Fld7426_RTRef","binary",4,0,0,0
"dbo","_AccumRg7425",16,9,"_Fld7426_RRRef","binary",16,0,0,0
"dbo","_AccumRg7425",16,10,"_Fld7427RRef","binary",16,0,0,0
"dbo","_AccumRg7425",16,11,"_Fld7428RRef","binary",16,0,0,0
"dbo","_AccumRg7425",16,12,"_Fld7429","numeric",9,10,2,0
"dbo","_AccumRg7425",16,13,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg7432",0,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg7432",0,2,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg7432",0,3,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg7432",0,4,"_Active","binary",1,0,0,0
"dbo","_AccumRg7432",0,5,"_Fld7433RRef","binary",16,0,0,0
"dbo","_AccumRg7432",0,6,"_Fld7434RRef","binary",16,0,0,0
"dbo","_AccumRg7432",0,7,"_Fld7435RRef","binary",16,0,0,0
"dbo","_AccumRg7432",0,8,"_Fld7436RRef","binary",16,0,0,0
"dbo","_AccumRg7432",0,9,"_Fld7437RRef","binary",16,0,0,0
"dbo","_AccumRg7432",0,10,"_Fld7438","numeric",9,15,3,0
"dbo","_AccumRg7432",0,11,"_Fld7439","numeric",9,15,2,0
"dbo","_AccumRg7432",0,12,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRg9350",136383,1,"_Period","datetime2",6,19,0,0
"dbo","_AccumRg9350",136383,2,"_RecorderTRef","binary",4,0,0,0
"dbo","_AccumRg9350",136383,3,"_RecorderRRef","binary",16,0,0,0
"dbo","_AccumRg9350",136383,4,"_LineNo","numeric",5,9,0,0
"dbo","_AccumRg9350",136383,5,"_Active","binary",1,0,0,0
"dbo","_AccumRg9350",136383,6,"_RecordKind","numeric",5,1,0,0
"dbo","_AccumRg9350",136383,7,"_Fld9351_TYPE","binary",1,0,0,0
"dbo","_AccumRg9350",136383,8,"_Fld9351_RTRef","binary",4,0,0,0
"dbo","_AccumRg9350",136383,9,"_Fld9351_RRRef","binary",16,0,0,0
"dbo","_AccumRg9350",136383,10,"_Fld9352","numeric",9,10,0,0
"dbo","_AccumRg9350",136383,11,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict1h10171",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict1h10171",0,2,"_Fld10157RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict1h10171",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict1h3122",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict1h3122",0,2,"_Fld3112RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict1h3122",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict1h3146",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict1h3146",0,2,"_Fld3131RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict1h3146",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict1h3179",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict1h3179",0,2,"_Fld3159RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict1h3179",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict1h3201",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict1h3201",0,2,"_Fld3192_TYPE","binary",1,0,0,0
"dbo","_AccumRgAggDict1h3201",0,3,"_Fld3192_RTRef","binary",4,0,0,0
"dbo","_AccumRgAggDict1h3201",0,4,"_Fld3192_RRRef","binary",16,0,0,0
"dbo","_AccumRgAggDict1h3201",0,5,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict1h3221",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict1h3221",0,2,"_Fld3207RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict1h3221",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict1h3262",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict1h3262",0,2,"_Fld3234RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict1h3262",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict1h3285",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict1h3285",0,2,"_Fld3277RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict1h3285",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict1h7447",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict1h7447",0,2,"_Fld7433RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict1h7447",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict2h10172",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict2h10172",0,2,"_Fld10158_TYPE","binary",1,0,0,0
"dbo","_AccumRgAggDict2h10172",0,3,"_Fld10158_RTRef","binary",4,0,0,0
"dbo","_AccumRgAggDict2h10172",0,4,"_Fld10158_RRRef","binary",16,0,0,0
"dbo","_AccumRgAggDict2h10172",0,5,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict2h3123",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict2h3123",0,2,"_Fld3113RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict2h3123",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict2h3147",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict2h3147",0,2,"_Fld3132_TYPE","binary",1,0,0,0
"dbo","_AccumRgAggDict2h3147",0,3,"_Fld3132_RTRef","binary",4,0,0,0
"dbo","_AccumRgAggDict2h3147",0,4,"_Fld3132_RRRef","binary",16,0,0,0
"dbo","_AccumRgAggDict2h3147",0,5,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict2h3180",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict2h3180",0,2,"_Fld3160RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict2h3180",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict2h3202",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict2h3202",0,2,"_Fld3193RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict2h3202",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict2h3222",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict2h3222",0,2,"_Fld3208RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict2h3222",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict2h3263",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict2h3263",0,2,"_Fld3235_TYPE","binary",1,0,0,0
"dbo","_AccumRgAggDict2h3263",0,3,"_Fld3235_RTRef","binary",4,0,0,0
"dbo","_AccumRgAggDict2h3263",0,4,"_Fld3235_RRRef","binary",16,0,0,0
"dbo","_AccumRgAggDict2h3263",0,5,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict2h3286",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict2h3286",0,2,"_Fld3278RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict2h3286",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict2h7448",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict2h7448",0,2,"_Fld7434RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict2h7448",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict3h10173",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict3h10173",0,2,"_Fld10159RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict3h10173",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict3h3124",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict3h3124",0,2,"_Fld3114RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict3h3124",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict3h3148",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict3h3148",0,2,"_Fld3133RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict3h3148",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict3h3181",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict3h3181",0,2,"_Fld3161RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict3h3181",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict3h3223",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict3h3223",0,2,"_Fld3209RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict3h3223",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict3h3264",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict3h3264",0,2,"_Fld3236RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict3h3264",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict3h7449",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict3h7449",0,2,"_Fld7435RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict3h7449",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict4h10174",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict4h10174",0,2,"_Fld10160RRef","binary",16,0,0,0
"dbo","_AccumRgAggDict4h10174",0,3,"_Fld346","numeric",5,7,0,0
"dbo","_AccumRgAggDict4h3125",0,1,"_DimKey","int",4,10,0,0
"dbo","_AccumRgAggDict4h3125",0,2,"_Fld3115RRef","binary",16,0,0,0
